Date,Home_Team,Away_Team,Period,Clock,Home_Team_Skaters,Away_Team_Skaters,Home_Team_Goals,Away_Team_Goals,Team,Player_Id,Event,X_Coordinate,Y_Coordinate,Detail_1,Detail_2,Detail_3,Detail_4,Player_Id_2,X_Coordinate_2,Y_Coordinate_2
10/13/2024,Team A,Team B,3,12:05,5,4,0,1,Team A,12,Play,-87,-36.5,Indirect,,,,24.0,-82.0,-39.5
10/13/2024,Team A,Team B,3,12:03,5,4,0,1,Team A,24,Incomplete Play,-79,-40.5,Indirect,,,,3.0,-31.0,-34.5
10/13/2024,Team A,Team B,3,12:02,5,4,0,1,Team B,15,Takeaway,-63,-39.5,,,,,,,
10/13/2024,Team A,Team B,3,12:00,5,4,0,1,Team B,15,Dump In/Out,-44,-40.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,11:58,5,4,0,1,Team A,3,Puck Recovery,8,-31.5,,,,,,,
10/13/2024,Team A,Team B,3,11:58,5,4,0,1,Team A,3,Play,8,-31.5,Direct,,,,25.0,2.0,21.5
10/13/2024,Team A,Team B,3,11:56,5,4,0,1,Team A,25,Dump In/Out,-22,37.5,Retained,,,,,,
10/13/2024,Team A,Team B,3,11:55,5,4,0,1,Team A,25,Zone Entry,-25,37.5,Dumped,,,,4.0,,
10/13/2024,Team A,Team B,3,11:52,5,4,0,1,Team A,20,Puck Recovery,-97,24.5,,,,,,,
10/13/2024,Team A,Team B,3,11:52,5,4,0,1,Team A,20,Play,-99,9.5,Direct,,,,12.0,-95.0,-13.5
10/13/2024,Team A,Team B,3,11:50,5,4,0,1,Team A,12,Play,-95,-15.5,Indirect,,,,24.0,-63.0,-35.5
10/13/2024,Team A,Team B,3,11:47,5,4,0,1,Team A,24,Play,-57,-35.5,Indirect,,,,12.0,-67.0,-39.5
10/13/2024,Team A,Team B,3,11:45,5,4,0,1,Team A,12,Play,-60,-38.5,Indirect,,,,20.0,-96.0,-23.5
10/13/2024,Team A,Team B,3,11:43,5,4,0,1,Team A,20,Play,-85,-34.5,Indirect,,,,12.0,-50.0,-37.5
10/13/2024,Team A,Team B,3,11:41,5,4,0,1,Team A,12,Play,-40,-41.5,Direct,,,,3.0,-30.0,5.5
10/13/2024,Team A,Team B,3,11:40,5,4,0,1,Team A,3,Shot,-30,5.5,Slapshot,Blocked,1.0,t,,,
10/13/2024,Team A,Team B,3,11:39,5,4,0,1,Team A,20,Puck Recovery,-81,-18.5,,,,,,,
10/13/2024,Team A,Team B,3,11:39,5,4,0,1,Team A,20,Shot,-81,-18.5,Snapshot,Missed,0.0,f,,,
10/13/2024,Team A,Team B,3,11:34,5,4,0,1,Team A,3,Puck Recovery,19,37.5,,,,,,,
10/13/2024,Team A,Team B,3,11:34,5,4,0,1,Team A,3,Play,22,29.5,Direct,,,,12.0,-8.0,-37.5
10/13/2024,Team A,Team B,3,11:33,5,4,0,1,Team A,12,Play,-8,-37.5,Direct,,,,3.0,28.0,-5.5
10/13/2024,Team A,Team B,3,11:26,5,4,0,1,Team A,3,Dump In/Out,-3,-23.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,11:26,5,4,0,1,Team A,3,Zone Entry,-25,-34.5,Dumped,,,,27.0,,
10/13/2024,Team A,Team B,3,11:23,5,4,0,1,Team B,19,Puck Recovery,-80,41.5,,,,,,,
10/13/2024,Team A,Team B,3,11:23,5,4,0,1,Team B,19,Play,-80,41.5,Indirect,,,,40.0,-98.0,-1.5
10/13/2024,Team A,Team B,3,11:22,5,4,0,1,Team B,40,Incomplete Play,-98,-1.5,Indirect,,,,27.0,-85.0,-32.5
10/13/2024,Team A,Team B,3,11:20,5,4,0,1,Team A,24,Puck Recovery,-85,-37.5,,,,,,,
10/13/2024,Team A,Team B,3,11:19,5,4,0,1,Team B,10,Puck Recovery,-72,-40.5,,,,,,,
10/13/2024,Team A,Team B,3,11:19,5,4,0,1,Team B,10,Dump In/Out,-72,-40.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,11:18,5,4,0,1,Team A,3,Puck Recovery,-31,-39.5,,,,,,,
10/13/2024,Team A,Team B,3,11:17,5,4,0,1,Team A,3,Play,-33,-35.5,Direct,,,,20.0,-29.0,18.5
10/13/2024,Team A,Team B,3,11:16,5,4,0,1,Team A,20,Play,-33,16.5,Direct,,,,25.0,-31.0,-8.5
10/13/2024,Team A,Team B,3,11:13,5,4,0,1,Team A,25,Play,-29,24.5,Direct,,,,3.0,-33.0,-8.5
10/13/2024,Team A,Team B,3,11:12,5,4,0,1,Team A,3,Play,-30,-7.5,Direct,,,,12.0,-40.0,-36.5
10/13/2024,Team A,Team B,3,11:09,5,4,0,1,Team A,12,Play,-69,-38.5,Direct,,,,3.0,-28.0,-0.5
10/13/2024,Team A,Team B,3,11:08,5,4,0,1,Team A,3,Shot,-28,-0.5,Slapshot,On Net,1.0,t,,,
10/13/2024,Team A,Team B,3,11:06,5,4,0,1,Team A,12,Puck Recovery,-59,-29.5,,,,,,,
10/13/2024,Team A,Team B,3,11:04,5,4,0,1,Team A,12,Play,-66,-40.5,Direct,,,,3.0,-28.0,-5.5
10/13/2024,Team A,Team B,3,11:02,5,4,0,1,Team A,3,Play,-30,-4.5,Direct,,,,25.0,-60.0,32.5
10/13/2024,Team A,Team B,3,11:01,5,4,0,1,Team A,25,Play,-60,32.5,Direct,,,,24.0,-66.0,3.5
10/13/2024,Team A,Team B,3,11:01,5,4,0,1,Team B,10,Puck Recovery,-67,17.5,,,,,,,
10/13/2024,Team A,Team B,3,11:00,5,4,0,1,Team B,10,Dump In/Out,-68,19.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,10:56,5,4,0,1,Team A,Go,Puck Recovery,98,0.5,,,,,,,
10/13/2024,Team A,Team B,3,10:54,5,4,0,1,Team A,Go,Play,97,-0.5,Indirect,,,,2.0,98.0,1.5
10/13/2024,Team A,Team B,3,10:49,5,4,0,1,Team A,2,Play,57,2.5,Direct,,,,14.0,16.0,22.5
10/13/2024,Team A,Team B,3,10:47,5,4,0,1,Team A,14,Play,-22,25.5,Direct,,,,28.0,-34.0,39.5
10/13/2024,Team A,Team B,3,10:46,5,4,0,1,Team A,14,Zone Entry,-26,28.5,Played,,,,8.0,,
10/13/2024,Team A,Team B,3,10:45,5,4,0,1,Team A,28,Incomplete Play,-53,40.5,Direct,,,,14.0,-75.0,19.5
10/13/2024,Team A,Team B,3,10:43,5,4,0,1,Team B,9,Faceoff Win,-69,22.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,10:42,5,4,0,1,Team B,2,Puck Recovery,-86,34.5,,,,,,,
10/13/2024,Team A,Team B,3,10:41,5,4,0,1,Team A,29,Puck Recovery,-93,28.5,,,,,,,
10/13/2024,Team A,Team B,3,10:40,5,4,0,1,Team A,29,Play,-91,24.5,Indirect,,,,8.0,-98.0,20.5
10/13/2024,Team A,Team B,3,12:37,5,4,0,1,Team B,18,Penalty Taken,-34,33.5,Interference,,,,14.0,,
10/13/2024,Team A,Team B,3,12:37,5,3,0,1,Team A,12,Faceoff Win,-69,-21.5,Backhand,,,,9.0,,
10/13/2024,Team A,Team B,3,12:36,5,3,0,1,Team A,20,Puck Recovery,-84,-22.5,,,,,,,
10/13/2024,Team A,Team B,3,12:36,5,3,0,1,Team A,20,Play,-84,-22.5,Indirect,,,,3.0,-52.0,-38.5
10/13/2024,Team A,Team B,3,12:35,5,3,0,1,Team A,3,Play,-52,-38.5,Direct,,,,25.0,-44.0,22.5
10/13/2024,Team A,Team B,3,12:33,5,3,0,1,Team A,25,Shot,-56,18.5,Wristshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,12:32,5,3,0,1,Team A,24,Puck Recovery,-82,5.5,,,,,,,
10/13/2024,Team A,Team B,3,12:32,5,3,0,1,Team A,24,Shot,-86,8.5,Snapshot,Missed,0.0,f,,,
10/13/2024,Team A,Team B,3,12:31,5,3,0,1,Team A,24,Puck Recovery,-96,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,12:31,5,3,0,1,Team A,24,Incomplete Play,-96,-3.5,Direct,,,,20.0,-84.0,-5.5
10/13/2024,Team A,Team B,3,12:29,5,3,0,1,Team A,24,Puck Recovery,-98,-11.5,,,,,,,
10/13/2024,Team A,Team B,3,12:29,5,3,0,1,Team A,24,Play,-98,-11.5,Direct,,,,12.0,-69.0,-36.5
10/13/2024,Team A,Team B,3,7:42,5,5,0,1,Team A,7,Penalty Taken,91,32.5,Holding,,,,25.0,,
10/13/2024,Team A,Team B,3,7:42,4,5,0,1,Team B,15,Faceoff Win,69,-21.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,7:42,4,5,0,1,Team B,19,Puck Recovery,77,-18.5,,,,,,,
10/13/2024,Team A,Team B,3,7:42,4,5,0,1,Team B,19,Play,77,-18.5,Indirect,,,,8.0,53.0,-34.5
10/13/2024,Team A,Team B,3,7:40,4,5,0,1,Team B,8,Play,63,-41.5,Indirect,,,,19.0,84.0,-37.5
10/13/2024,Team A,Team B,3,7:34,4,5,0,1,Team B,15,Puck Recovery,75,-22.5,,,,,,,
10/13/2024,Team A,Team B,3,7:33,4,5,0,1,Team A,38,Puck Recovery,73,-5.5,,,,,,,
10/13/2024,Team A,Team B,3,7:33,4,5,0,1,Team A,38,Dump In/Out,69,0.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,7:31,4,5,0,1,Team B,29,Puck Recovery,50,22.5,,,,,,,
10/13/2024,Team A,Team B,3,7:31,4,5,0,1,Team B,29,Incomplete Play,48,34.5,Indirect,,,,15.0,53.0,-37.5
10/13/2024,Team A,Team B,3,7:27,4,5,0,1,Team A,21,Takeaway,57,-41.5,,,,,,,
10/13/2024,Team A,Team B,3,7:27,4,5,0,1,Team A,21,Dump In/Out,57,-41.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,7:21,4,5,0,1,Team B,29,Puck Recovery,-95,-18.5,,,,,,,
10/13/2024,Team A,Team B,3,7:21,4,5,0,1,Team B,29,Play,-95,-18.5,Indirect,,,,15.0,-88.0,-37.5
10/13/2024,Team A,Team B,3,7:16,4,5,0,1,Team B,15,Play,-95,5.5,Direct,,,,8.0,-62.0,32.5
10/13/2024,Team A,Team B,3,7:13,4,5,0,1,Team B,8,Incomplete Play,-18,21.5,Indirect,,,,15.0,-64.0,16.5
10/13/2024,Team A,Team B,3,7:11,4,5,0,1,Team B,28,Puck Recovery,-4,40.5,,,,,,,
10/13/2024,Team A,Team B,3,7:11,4,5,0,1,Team B,28,Play,-4,40.5,Direct,,,,29.0,-22.0,18.5
10/13/2024,Team A,Team B,3,7:08,4,5,0,1,Team B,29,Zone Entry,24,16.5,Carried,,,,38.0,,
10/13/2024,Team A,Team B,3,7:07,4,5,0,1,Team B,29,Shot,63,18.5,Wristshot,Missed,1.0,f,,,
10/13/2024,Team A,Team B,3,7:03,4,5,0,1,Team B,19,Puck Recovery,22,-26.5,,,,,,,
10/13/2024,Team A,Team B,3,6:59,4,5,0,1,Team B,8,Puck Recovery,-24,24.5,,,,,,,
10/13/2024,Team A,Team B,3,6:59,4,5,0,1,Team B,8,Incomplete Play,-24,24.5,Direct,,,,15.0,-4.0,-22.5
10/13/2024,Team A,Team B,3,6:58,4,5,0,1,Team B,19,Puck Recovery,-35,9.5,,,,,,,
10/13/2024,Team A,Team B,3,6:54,4,5,0,1,Team B,19,Zone Entry,25,-8.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,6:52,4,5,0,1,Team B,19,Play,58,-20.5,Indirect,,,,29.0,58.0,-27.5
10/13/2024,Team A,Team B,3,6:49,4,5,0,1,Team A,8,Puck Recovery,64,18.5,,,,,,,
10/13/2024,Team A,Team B,3,6:47,4,5,0,1,Team A,8,Play,31,19.5,Direct,,,,12.0,18.0,-0.5
10/13/2024,Team A,Team B,3,6:45,4,5,0,1,Team A,12,Zone Entry,-25,-20.5,Carried,,,,2.0,,
10/13/2024,Team A,Team B,3,6:44,4,5,0,1,Team A,12,Incomplete Play,-37,-21.5,Direct,,,,8.0,-63.0,5.5
10/13/2024,Team A,Team B,3,6:42,4,5,0,1,Team B,25,Puck Recovery,-89,26.5,,,,,,,
10/13/2024,Team A,Team B,3,6:40,4,5,0,1,Team B,25,Play,-46,40.5,Direct,,,,2.0,-35.0,12.5
10/13/2024,Team A,Team B,3,6:37,4,5,0,1,Team B,2,Zone Entry,25,-3.5,Carried,,,,6.0,,
10/13/2024,Team A,Team B,3,6:35,4,5,0,1,Team B,2,Incomplete Play,44,-39.5,Direct,,,,25.0,78.0,-4.5
10/13/2024,Team A,Team B,3,6:32,4,5,0,1,Team B,25,Puck Recovery,97,11.5,,,,,,,
10/13/2024,Team A,Team B,3,6:32,4,5,0,1,Team B,25,Play,97,11.5,Indirect,,,,23.0,97.0,8.5
10/13/2024,Team A,Team B,3,6:27,4,5,0,1,Team B,23,Play,69,-32.5,Direct,,,,2.0,29.0,-25.5
10/13/2024,Team A,Team B,3,6:25,4,5,0,1,Team B,2,Play,29,-4.5,Direct,,,,20.0,61.0,26.5
10/13/2024,Team A,Team B,3,6:24,4,5,0,1,Team B,20,Shot,61,26.5,Slapshot,Blocked,1.0,t,,,
10/13/2024,Team A,Team B,3,6:22,4,5,0,1,Team A,6,Puck Recovery,91,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,6:22,4,5,0,1,Team A,6,Dump In/Out,91,-3.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,6:20,4,5,0,1,Team B,2,Puck Recovery,27,-40.5,,,,,,,
10/13/2024,Team A,Team B,3,6:19,4,5,0,1,Team B,2,Play,31,-40.5,Indirect,,,,23.0,71.0,-35.5
10/13/2024,Team A,Team B,3,6:17,4,5,0,1,Team B,23,Play,68,-31.5,Direct,,,,25.0,93.0,-11.5
10/13/2024,Team A,Team B,3,6:14,4,5,0,1,Team B,25,Play,97,6.5,Direct,,,,20.0,61.0,38.5
10/13/2024,Team A,Team B,3,6:12,4,5,0,1,Team B,20,Play,58,33.5,Direct,,,,25.0,95.0,23.5
10/13/2024,Team A,Team B,3,6:08,4,5,0,1,Team B,25,Play,96,0.5,Direct,,,,20.0,74.0,40.5
10/13/2024,Team A,Team B,3,6:06,4,5,0,1,Team B,20,Shot,68,31.5,Snapshot,On Net,1.0,f,,,
10/13/2024,Team A,Team B,3,6:04,4,5,0,1,Team B,9,Faceoff Win,69,22.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,6:04,4,5,0,1,Team B,20,Puck Recovery,65,34.5,,,,,,,
10/13/2024,Team A,Team B,3,6:04,4,5,0,1,Team B,20,Play,65,34.5,Direct,,,,3.0,31.0,34.5
10/13/2024,Team A,Team B,3,6:02,4,5,0,1,Team B,3,Play,33,26.5,Direct,,,,40.0,47.0,-13.5
10/13/2024,Team A,Team B,3,6:01,4,5,0,1,Team B,40,Shot,47,-13.5,Slapshot,Missed,1.0,t,,,
10/13/2024,Team A,Team B,3,5:58,4,5,0,1,Team B,20,Puck Recovery,48,42.5,,,,,,,
10/13/2024,Team A,Team B,3,5:58,4,5,0,1,Team B,20,Play,46,40.5,Direct,,,,9.0,59.0,19.5
10/13/2024,Team A,Team B,3,5:57,4,5,0,1,Team B,9,Play,56,35.5,Indirect,,,,20.0,45.0,39.5
10/13/2024,Team A,Team B,3,5:54,4,5,0,1,Team B,20,Incomplete Play,71,34.5,Direct,,,,40.0,74.0,-12.5
10/13/2024,Team A,Team B,3,5:53,4,5,0,1,Team A,3,Puck Recovery,74,-0.5,,,,,,,
10/13/2024,Team A,Team B,3,5:50,4,5,0,1,Team A,3,Puck Recovery,71,-41.5,,,,,,,
10/13/2024,Team A,Team B,3,5:50,4,5,0,1,Team A,3,Dump In/Out,71,-41.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,5:47,4,5,0,1,Team B,Go,Puck Recovery,-99,2.5,,,,,,,
10/13/2024,Team A,Team B,3,5:47,4,5,0,1,Team B,Go,Play,-99,2.5,Indirect,,,,3.0,-99.0,2.5
10/13/2024,Team A,Team B,3,4:58,5,5,0,1,Team B,27,Penalty Taken,-43,-5.5,Tripping,,,,8.0,,
10/13/2024,Team A,Team B,3,4:58,5,4,0,1,Team A,12,Faceoff Win,-69,-21.5,Backhand,,,,18.0,,
10/13/2024,Team A,Team B,3,4:58,5,4,0,1,Team A,3,Puck Recovery,-34,-38.5,,,,,,,
10/13/2024,Team A,Team B,3,4:57,5,4,0,1,Team A,3,Play,-29,-26.5,Direct,,,,25.0,-32.0,33.5
10/13/2024,Team A,Team B,3,4:52,5,4,0,1,Team A,25,Incomplete Play,-50,41.5,Direct,,,,24.0,-50.0,19.5
10/13/2024,Team A,Team B,3,4:51,5,4,0,1,Team B,3,Puck Recovery,-51,-3.5,,,,,,,
10/13/2024,Team A,Team B,3,4:51,5,4,0,1,Team B,3,Dump In/Out,-47,-4.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,4:45,5,4,0,1,Team A,Go,Puck Recovery,98,1.5,,,,,,,
10/13/2024,Team A,Team B,3,4:45,5,4,0,1,Team A,Go,Play,98,1.5,Indirect,,,,3.0,98.0,1.5
10/13/2024,Team A,Team B,3,4:38,5,4,0,1,Team A,3,Play,40,8.5,Direct,,,,25.0,-4.0,35.5
10/13/2024,Team A,Team B,3,4:33,5,4,0,1,Team B,18,Puck Recovery,49,32.5,,,,,,,
10/13/2024,Team A,Team B,3,4:32,5,4,0,1,Team B,18,Shot,81,4.5,Snapshot,On Net,0.0,f,,,
10/13/2024,Team A,Team B,3,4:30,5,4,0,1,Team A,25,Puck Recovery,87,12.5,,,,,,,
10/13/2024,Team A,Team B,3,4:24,5,4,0,1,Team A,25,Play,-5,29.5,Direct,,,,12.0,-22.0,-27.5
10/13/2024,Team A,Team B,3,4:23,5,4,0,1,Team A,12,Zone Entry,-26,-27.5,Carried,,,,3.0,,
10/13/2024,Team A,Team B,3,4:20,5,4,0,1,Team A,12,Play,-81,-37.5,Indirect,,,,3.0,-29.0,-15.5
10/13/2024,Team A,Team B,3,4:19,5,4,0,1,Team A,3,Play,-29,-15.5,Direct,,,,20.0,-35.0,27.5
10/13/2024,Team A,Team B,3,4:18,5,4,0,1,Team A,20,Play,-40,31.5,Direct,,,,25.0,-75.0,33.5
10/13/2024,Team A,Team B,3,4:16,5,4,0,1,Team A,25,Play,-70,40.5,Direct,,,,3.0,-28.0,6.5
10/13/2024,Team A,Team B,3,4:14,5,4,0,1,Team A,3,Play,-30,13.5,Direct,,,,12.0,-36.0,-35.5
10/13/2024,Team A,Team B,3,4:11,5,4,0,1,Team A,12,Play,-34,-38.5,Direct,,,,3.0,-30.0,16.5
10/13/2024,Team A,Team B,3,4:10,5,4,0,1,Team A,3,Play,-31,13.5,Direct,,,,24.0,-44.0,5.5
10/13/2024,Team A,Team B,3,4:10,5,4,0,1,Team A,24,Play,-44,5.5,Indirect,,,,3.0,-33.0,5.5
10/13/2024,Team A,Team B,3,4:09,5,4,0,1,Team A,3,Play,-33,5.5,Direct,,,,12.0,-32.0,-36.5
10/13/2024,Team A,Team B,3,4:05,5,4,0,1,Team A,12,Play,-54,-39.5,Direct,,,,3.0,-31.0,-18.5
10/13/2024,Team A,Team B,3,4:04,5,4,0,1,Team A,3,Play,-28,-17.5,Direct,,,,25.0,-63.0,32.5
10/13/2024,Team A,Team B,3,4:03,5,4,0,1,Team A,25,Shot,-63,32.5,Slapshot,Missed,1.0,t,,,
10/13/2024,Team A,Team B,3,4:03,5,4,0,1,Team A,20,Shot,-79,4.5,Deflection,On Net,0.0,f,,,
10/13/2024,Team A,Team B,3,4:02,5,4,0,1,Team B,4,Puck Recovery,-79,21.5,,,,,,,
10/13/2024,Team A,Team B,3,4:00,5,4,0,1,Team B,4,Dump In/Out,-53,12.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,3:56,5,4,0,1,Team A,Go,Puck Recovery,99,-1.5,,,,,,,
10/13/2024,Team A,Team B,3,3:54,5,4,0,1,Team A,Go,Play,98,-2.5,Indirect,,,,2.0,99.0,-1.5
10/13/2024,Team A,Team B,3,3:49,5,4,0,1,Team A,2,Play,66,3.5,Direct,,,,29.0,23.0,-24.5
10/13/2024,Team A,Team B,3,3:47,5,4,0,1,Team A,29,Play,-7,-23.5,Direct,,,,8.0,-29.0,-41.5
10/13/2024,Team A,Team B,3,3:47,5,4,0,1,Team A,29,Zone Entry,-26,-39.5,Played,,,,14.0,,
10/13/2024,Team A,Team B,3,3:46,5,4,0,1,Team A,8,Play,-35,-41.5,Indirect,,,,14.0,-88.0,37.5
10/13/2024,Team A,Team B,3,3:42,5,4,0,1,Team B,9,Puck Recovery,-82,40.5,,,,,,,
10/13/2024,Team A,Team B,3,3:42,5,4,0,1,Team B,9,Dump In/Out,-82,40.5,Lost,,,,,,
10/13/2024,Team A,Team B,3,3:38,5,4,0,1,Team A,Go,Puck Recovery,98,3.5,,,,,,,
10/13/2024,Team A,Team B,3,3:37,5,4,0,1,Team A,Go,Play,91,4.5,Indirect,,,,2.0,95.0,5.5
10/13/2024,Team A,Team B,3,3:32,5,4,0,1,Team A,2,Play,22,-12.5,Direct,,,,14.0,5.0,24.5
10/13/2024,Team A,Team B,3,3:30,5,4,0,1,Team A,14,Play,-6,24.5,Indirect,,,,28.0,-11.0,41.5
10/13/2024,Team A,Team B,3,3:30,5,4,0,1,Team A,28,Zone Entry,-26,41.5,Carried,,,,40.0,,
10/13/2024,Team A,Team B,3,3:29,5,4,0,1,Team A,28,Play,-51,38.5,Indirect,,,,14.0,-49.0,23.5
10/13/2024,Team A,Team B,3,3:28,5,4,0,1,Team A,14,Shot,-63,15.5,Snapshot,Blocked,1.0,f,,,
10/13/2024,Team A,Team B,3,3:26,5,4,0,1,Team B,40,Puck Recovery,-94,11.5,,,,,,,
10/13/2024,Team A,Team B,3,3:26,5,4,0,1,Team B,40,Incomplete Play,-92,13.5,Indirect,,,,10.0,-71.0,27.5
10/13/2024,Team A,Team B,3,3:24,5,4,0,1,Team A,14,Takeaway,-74,38.5,,,,,,,
10/13/2024,Team A,Team B,3,3:24,5,4,0,1,Team A,14,Play,-74,38.5,Direct,,,,2.0,-30.0,16.5
10/13/2024,Team A,Team B,3,3:22,5,4,0,1,Team A,2,Play,-28,8.5,Direct,,,,14.0,-34.0,34.5
10/13/2024,Team A,Team B,3,3:21,5,4,0,1,Team A,14,Play,-29,32.5,Direct,,,,28.0,-60.0,39.5
10/13/2024,Team A,Team B,3,3:16,5,4,0,1,Team A,28,Play,-61,31.5,Direct,,,,14.0,-61.0,12.5
10/13/2024,Team A,Team B,3,3:13,5,4,0,1,Team A,2,Puck Recovery,-31,22.5,,,,,,,
10/13/2024,Team A,Team B,3,3:08,5,4,0,1,Team A,2,Play,-42,40.5,Direct,,,,28.0,-74.0,41.5
10/13/2024,Team A,Team B,3,3:03,5,4,0,1,Team A,28,Play,-68,41.5,Direct,,,,29.0,-51.0,-30.5
10/13/2024,Team A,Team B,3,3:00,5,4,0,1,Team A,29,Puck Recovery,-47,-39.5,,,,,,,
10/13/2024,Team A,Team B,3,2:59,5,4,0,1,Team A,29,Incomplete Play,-50,-41.5,Indirect,,,,8.0,-85.0,-17.5
10/13/2024,Team A,Team B,3,2:21,5,5,0,1,Team A,17,Penalty Taken,88,34.5,Boarding,,,,25.0,,
10/13/2024,Team A,Team B,3,2:21,5,5,0,1,Team A,6,Penalty Taken,47,15.5,Holding,,,,20.0,,
10/13/2024,Team A,Team B,3,2:21,3,5,0,1,Team B,9,Faceoff Win,20,22.5,Backhand,,,,14.0,,
10/13/2024,Team A,Team B,3,2:20,3,5,0,1,Team B,2,Puck Recovery,-12,10.5,,,,,,,
10/13/2024,Team A,Team B,3,2:20,3,5,0,1,Team B,2,Play,-12,10.5,Direct,,,,23.0,-18.0,-26.5
10/13/2024,Team A,Team B,3,2:18,3,5,0,1,Team B,23,Play,-29,-31.5,Direct,,,,2.0,-51.0,2.5
10/13/2024,Team A,Team B,3,2:15,3,5,0,1,Team B,2,Play,-32,16.5,Direct,,,,20.0,-5.0,39.5
10/13/2024,Team A,Team B,3,2:13,3,5,0,1,Team B,20,Play,9,33.5,Direct,,,,23.0,14.0,-15.5
10/13/2024,Team A,Team B,3,2:12,3,5,0,1,Team B,23,Zone Entry,25,-26.5,Carried,,,,38.0,,
10/13/2024,Team A,Team B,3,2:09,3,5,0,1,Team B,23,Play,84,-36.5,Indirect,,,,9.0,50.0,-38.5
10/13/2024,Team A,Team B,3,2:07,3,5,0,1,Team B,9,Play,42,-35.5,Direct,,,,20.0,42.0,22.5
10/13/2024,Team A,Team B,3,2:06,3,5,0,1,Team B,20,Play,42,22.5,Direct,,,,2.0,30.0,5.5
10/13/2024,Team A,Team B,3,2:05,3,5,0,1,Team B,2,Play,30,5.5,Direct,,,,20.0,45.0,29.5
10/13/2024,Team A,Team B,3,2:04,3,5,0,1,Team B,20,Play,45,29.5,Indirect,,,,23.0,59.0,-29.5
10/13/2024,Team A,Team B,3,2:02,3,5,0,1,Team B,23,Play,67,-28.5,Direct,,,,2.0,37.0,-2.5
10/13/2024,Team A,Team B,3,1:59,3,5,0,1,Team B,2,Play,43,-0.5,Direct,,,,20.0,60.0,23.5
10/13/2024,Team A,Team B,3,1:58,3,5,0,1,Team B,20,Play,65,20.5,Direct,,,,23.0,82.0,-4.5
10/13/2024,Team A,Team B,3,1:57,3,5,0,1,Team B,23,Shot,82,-4.5,Fan,Missed,0.0,t,,,
10/13/2024,Team A,Team B,3,1:56,3,5,0,1,Team B,23,Puck Recovery,82,-9.5,,,,,,,
10/13/2024,Team A,Team B,3,1:56,3,5,0,1,Team B,23,Shot,82,-9.5,Wristshot,Blocked,0.0,f,,,
10/13/2024,Team A,Team B,3,1:53,3,5,0,1,Team B,20,Puck Recovery,81,41.5,,,,,,,
10/13/2024,Team A,Team B,3,1:53,3,5,0,1,Team B,20,Play,74,40.5,Direct,,,,2.0,35.0,33.5
10/13/2024,Team A,Team B,3,1:51,3,5,0,1,Team B,2,Play,39,26.5,Direct,,,,20.0,54.0,39.5
10/13/2024,Team A,Team B,3,1:50,3,5,0,1,Team B,20,Play,61,22.5,Direct,,,,9.0,73.0,1.5
10/13/2024,Team A,Team B,3,1:46,3,5,0,1,Team B,23,Puck Recovery,75,-40.5,,,,,,,
10/13/2024,Team A,Team B,3,1:46,3,5,0,1,Team B,23,Play,75,-40.5,Indirect,,,,9.0,57.0,-40.5
10/13/2024,Team A,Team B,3,1:45,3,5,0,1,Team B,9,Play,46,-40.5,Indirect,,,,20.0,33.0,37.5
10/13/2024,Team A,Team B,3,1:39,3,5,0,1,Team B,20,Play,61,26.5,Direct,,,,9.0,84.0,-6.5
10/13/2024,Team A,Team B,3,1:38,3,5,0,1,Team B,9,Goal,86,-4.5,Snapshot,On Net,0.0,f,,,
10/13/2024,Team A,Team B,3,1:37,4,5,0,2,Team A,15,Faceoff Win,0,0.5,Backhand,,,,15.0,,
10/13/2024,Team A,Team B,3,1:37,4,5,0,2,Team A,8,Puck Recovery,8,11.5,,,,,,,
10/13/2024,Team A,Team B,3,1:31,4,5,0,2,Team A,8,Play,58,9.5,Direct,,,,15.0,37.0,41.5
10/13/2024,Team A,Team B,3,1:29,4,5,0,2,Team A,15,Play,27,40.5,Direct,,,,8.0,-2.0,26.5
10/13/2024,Team A,Team B,3,1:27,4,5,0,2,Team A,8,Zone Entry,-26,36.5,Carried,,,,40.0,,
10/13/2024,Team A,Team B,3,1:22,4,5,0,2,Team B,15,Puck Recovery,-93,28.5,,,,,,,
10/13/2024,Team A,Team B,3,1:22,4,5,0,2,Team B,40,Penalty Taken,-80,29.5,Tripping,,,,8.0,,
10/13/2024,Team A,Team B,3,1:22,4,4,0,2,Team A,20,Faceoff Win,-69,-21.5,Forehand,,,,18.0,,
