Image Id,Period,Game Clock,Player or Puck,Team,Player Id,Rink Location X (Feet),Rink Location Y (Feet),Rink Location Z (Feet),Goal Score
2024-11-16 Team F @ Team E_255543,3,19:02,Player,Away,91,-73.55859,40.19039,1.0,
2024-11-16 Team F @ Team E_255543,3,19:02,Player,Away,13,-60.41442,-33.75961,1.0,
2024-11-16 Team F @ Team E_255543,3,19:02,Puck,,,-86.30069,42.45901,0.06557377,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Home,11,-77.59702,40.73135,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Home,45,-87.54633,32.86531,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Home,18,-84.2757,5.758508,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Home,12,-67.0058,7.1684,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Home,Go,-87.1162,1.709876,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Away,56,-92.15449,19.86445,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Away,29,-55.41999,25.09689,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Away,91,-73.50764,40.18902,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Player,Away,13,-60.44495,-33.62108,1.0,
2024-11-16 Team F @ Team E_255544,3,19:02,Puck,,,-86.14354,42.45901,0.06557377,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Home,11,-77.68885,40.84262,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Home,45,-86.93217,32.99393,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Home,18,-84.40498,6.361734,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Home,12,-66.87973,7.39659,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Home,Go,-87.08629,1.830819,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Away,56,-91.69399,20.26005,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Away,29,-55.02452,25.87901,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Away,91,-73.33816,39.94852,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Player,Away,13,-60.47767,-33.41547,1.0,
2024-11-16 Team F @ Team E_255545,3,19:02,Puck,,,-85.67009,41.46436,0.06557377,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Home,11,-77.81026,40.76957,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Home,45,-86.51321,33.12164,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Home,18,-84.52262,6.864019,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Home,12,-66.76118,7.595973,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Home,Go,-86.94196,1.768118,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Away,56,-91.2558,20.60442,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Away,29,-54.68148,26.63851,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Away,91,-73.45633,39.9757,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Player,Away,13,-60.60633,-33.1942,1.0,
2024-11-16 Team F @ Team E_255546,3,19:02,Puck,,,-85.15082,40.22157,0.06557377,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Home,11,-78.00662,40.57574,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Home,45,-86.22324,33.21908,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Home,18,-84.69586,7.267862,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Home,12,-66.72197,7.72719,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Home,Go,-86.94351,1.71074,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Away,56,-90.86481,20.89361,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Away,29,-54.33059,27.18409,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Away,91,-73.44056,39.68052,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Player,Away,13,-60.71803,-33.03797,1.0,
2024-11-16 Team F @ Team E_255547,3,19:02,Puck,,,-85.3595,39.7963,0.06557377,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Home,11,-78.22813,40.3319,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Home,45,-85.84675,33.07367,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Home,18,-84.96885,7.816652,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Home,12,-66.68069,7.840003,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Home,Go,-86.992,1.653547,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Away,56,-90.47931,21.16406,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Away,29,-53.94839,27.64299,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Away,91,-73.67856,39.6459,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Player,Away,13,-60.90112,-32.88567,1.0,
2024-11-16 Team F @ Team E_255548,3,19:02,Puck,,,-85.49059,39.54046,0.06557377,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Home,11,-78.36233,39.75607,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Home,45,-85.35688,32.50224,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Home,18,-85.19891,8.20215,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Home,12,-66.68262,7.889131,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Home,Go,-87.06524,1.561553,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Away,56,-90.13551,21.34917,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Away,29,-53.72764,28.14756,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Away,91,-73.77413,39.23164,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Player,Away,13,-61.03787,-32.79331,1.0,
2024-11-16 Team F @ Team E_255549,3,19:02,Puck,,,-85.57983,39.31357,0.06557377,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Home,11,-78.65777,39.54889,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Home,45,-84.90472,32.00934,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Home,18,-85.4194,8.496784,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Home,12,-66.59705,7.767954,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Home,Go,-87.14423,1.448202,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Away,56,-89.82353,21.47746,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Away,29,-53.45531,28.51633,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Away,91,-74.03751,39.11095,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Player,Away,13,-61.2179,-32.67231,1.0,
2024-11-16 Team F @ Team E_255550,3,19:02,Puck,,,-85.64455,39.09642,0.06557377,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Home,11,-78.86813,39.28462,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Home,45,-84.69135,32.04271,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Home,18,-85.52246,8.862446,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Home,12,-66.48898,7.777515,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Home,Go,-87.14885,1.41303,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Away,56,-89.4335,21.67216,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Away,29,-53.10138,29.0945,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Away,91,-74.1281,38.98426,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Player,Away,13,-61.30767,-32.54771,1.0,
2024-11-16 Team F @ Team E_255551,3,19:02,Puck,,,-85.58928,38.97603,0.06557377,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Home,11,-79.07114,38.99292,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Home,45,-84.6437,32.27459,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Home,18,-85.78957,9.353065,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Home,12,-66.44846,7.79844,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Home,Go,-87.17862,1.367091,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Away,56,-89.08095,21.8464,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Away,29,-52.6319,29.37312,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Away,91,-74.2076,38.82679,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Player,Away,13,-61.45525,-32.38326,1.0,
2024-11-16 Team F @ Team E_255552,3,19:02,Puck,,,-85.562,38.85003,0.06557377,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Home,11,-79.27508,38.70036,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Home,45,-84.67911,32.59851,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Home,18,-85.95639,9.771873,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Home,12,-66.28148,7.721862,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Home,Go,-87.18793,1.335236,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Away,56,-88.72793,22.0345,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Away,29,-52.2701,29.8672,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Away,91,-74.11642,38.47951,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Player,Away,13,-61.5456,-32.28168,1.0,
2024-11-16 Team F @ Team E_255553,3,19:02,Puck,,,-85.54072,38.74643,0.06557377,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Home,11,-79.52334,38.50689,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Home,45,-84.45737,32.67727,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Home,18,-86.11944,10.26309,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Home,12,-66.22711,7.80638,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Home,Go,-87.13548,1.244748,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Away,56,-88.26537,22.14956,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Away,29,-51.84862,30.17942,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Away,91,-74.16167,38.33065,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Player,Away,13,-61.666,-32.14083,1.0,
2024-11-16 Team F @ Team E_255554,3,19:02,Puck,,,-85.56583,38.75439,0.06557377,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Home,11,-79.57678,38.13754,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Home,45,-84.10872,32.59975,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Home,18,-86.23692,10.75257,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Home,12,-66.18613,7.919328,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Home,Go,-87.14856,1.224987,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Away,56,-88.02963,22.55623,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Away,29,-51.45452,30.5404,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Away,91,-74.26068,38.21229,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Player,Away,13,-61.81927,-31.95339,1.0,
2024-11-16 Team F @ Team E_255555,3,19:02,Puck,,,-85.57826,38.77924,0.06557377,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Home,11,-79.67528,38.2241,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Home,45,-83.74738,32.71649,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Home,18,-86.23682,11.25165,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Home,12,-65.97849,8.059708,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Home,Go,-87.10377,1.220731,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Away,56,-87.77505,23.15066,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Away,29,-50.75229,30.81437,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Away,91,-74.19334,38.21728,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Player,Away,13,-61.88049,-31.81874,1.0,
2024-11-16 Team F @ Team E_255556,3,19:02,Puck,,,-85.46203,38.9062,0.06557377,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Home,45,-83.53351,32.77998,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Home,18,-86.28505,11.7364,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Home,12,-65.92508,8.187629,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Home,Go,-87.13448,1.238895,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Away,56,-87.48229,23.5512,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Away,29,-50.32944,31.10782,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Away,91,-74.29288,38.09209,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Player,Away,13,-62.00085,-31.66854,1.0,
2024-11-16 Team F @ Team E_255557,3,19:02,Puck,,,-85.43803,38.90033,0.06557377,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Home,45,-83.25478,32.59121,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Home,18,-86.39973,12.15032,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Home,12,-65.83206,8.151858,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Home,Go,-87.17033,1.256601,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Home,11,-80.452,38.75076,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Away,56,-87.26334,24.0825,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Away,29,-49.99797,31.41028,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Away,91,-74.53822,37.83574,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Player,Away,13,-62.18449,-31.47249,1.0,
2024-11-16 Team F @ Team E_255558,3,19:02,Puck,,,-85.4559,38.82859,0.06557377,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Home,45,-82.90039,32.33638,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Home,18,-86.39173,12.3748,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Home,12,-65.80459,8.161003,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Home,Go,-87.22541,1.242679,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Home,11,-80.57633,38.92134,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Away,56,-86.94636,24.46714,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Away,29,-49.66616,31.72602,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Away,91,-74.85223,37.51561,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Player,Away,13,-62.37544,-31.2798,1.0,
2024-11-16 Team F @ Team E_255559,3,19:02,Puck,,,-85.47524,38.74951,0.06557377,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Home,45,-82.66944,32.26524,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Home,18,-86.44098,12.7015,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Home,12,-65.84321,8.352613,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Home,Go,-87.2655,1.233568,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Home,11,-80.56567,38.70295,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Away,56,-86.68918,25.02954,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Away,29,-49.18492,31.91246,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Away,91,-75.21127,37.17085,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Player,Away,13,-62.478,-31.16673,1.0,
2024-11-16 Team F @ Team E_255560,3,19:02,Puck,,,-85.45963,38.72971,0.06557377,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,45,-30.04241,37.13134,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,,-6.315266,32.12225,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,,-28.29914,10.96613,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,,-26.56096,31.33153,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,12,-9.932899,37.27718,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Home,11,-23.40208,38.28967,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Away,56,-31.48122,33.79767,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Away,29,-0.2256413,40.22855,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Away,55,36.20197,33.84443,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Player,Away,5,18.52521,36.50108,1.0,
2024-11-16 Team F @ Team E_255704,3,18:56,Puck,,,17.72535,35.57537,0.06557377,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Home,45,-29.81346,37.18947,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Home,,-5.849193,32.13757,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Home,,-26.62655,31.2077,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Home,12,-9.549643,37.85623,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Home,11,-22.9126,38.14892,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Away,56,-31.1577,33.76197,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Away,29,-0.2186182,40.37977,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Away,55,36.37472,33.89462,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Player,Away,5,18.78951,36.7658,1.0,
2024-11-16 Team F @ Team E_255705,3,18:56,Puck,,,19.16326,35.58951,0.06557377,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Home,45,-29.66638,37.30016,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Home,,-5.45443,32.26225,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Home,,-26.70973,30.90367,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Home,12,-9.221616,38.44108,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Home,11,-22.46503,37.94856,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Away,56,-30.87837,33.67577,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Away,29,-0.2009334,40.35072,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Away,55,36.55977,33.78439,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Player,Away,5,19.02601,37.03551,1.0,
2024-11-16 Team F @ Team E_255706,3,18:56,Puck,,,20.59129,35.58105,0.06557377,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Home,45,-29.64652,37.73039,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Home,,-5.092754,32.37578,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Home,,-26.80561,30.47119,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Home,12,-8.893377,38.59623,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Home,11,-21.99542,37.83646,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Away,56,-30.60565,33.50695,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Away,29,-0.1928146,40.36492,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Away,55,36.76154,33.71528,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Player,Away,5,19.2692,37.24702,1.0,
2024-11-16 Team F @ Team E_255707,3,18:56,Puck,,,21.99711,35.48905,0.06557377,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Home,45,-29.52627,37.67082,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Home,,-4.722738,32.55746,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Home,,-26.94541,30.22453,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Home,12,-8.565449,38.82862,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Home,11,-21.52564,37.66695,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Away,56,-30.24665,33.55036,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Away,29,-0.1423466,40.48738,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Away,55,37.06134,33.56649,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Player,Away,5,19.50883,37.51331,1.0,
2024-11-16 Team F @ Team E_255708,3,18:56,Puck,,,23.42527,35.42134,0.06557377,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Home,45,-29.3052,37.77557,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Home,,-4.337643,32.78938,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Home,,-27.25226,29.93215,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Home,12,-8.31882,39.48767,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Home,11,-21.06519,37.67164,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Away,56,-29.72488,34.04039,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Away,29,-0.08909649,40.49705,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Away,55,37.49787,33.74459,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Player,Away,5,19.7598,37.83006,1.0,
2024-11-16 Team F @ Team E_255709,3,18:56,Puck,,,24.86003,35.37472,0.06557377,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Home,45,-29.00879,38.06226,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Home,,-3.959436,32.98118,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Home,,,,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Home,12,-8.04216,39.71243,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Home,11,-20.57498,37.50583,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Away,29,-0.007239492,40.57469,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Away,55,37.94925,34.00829,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Player,Away,5,20.03481,37.92092,1.0,
2024-11-16 Team F @ Team E_255710,3,18:56,Puck,,,26.27703,35.26,0.06557377,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Home,45,-28.21652,38.41193,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Home,,-3.528449,33.1563,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Home,12,-7.875757,39.94013,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Home,11,-20.0884,37.44456,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Away,29,0.08247019,40.50443,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Away,55,38.4617,34.4939,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Player,Away,5,20.27503,38.10361,1.0,
2024-11-16 Team F @ Team E_255711,3,18:56,Puck,,,27.67684,35.11052,0.06557377,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Home,,-3.139841,33.02475,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Home,12,-7.677878,40.02751,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Home,11,-19.64875,37.46758,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Away,29,0.0771777,40.61062,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Away,55,39.10701,35.30492,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Player,Away,5,20.56685,38.37462,1.0,
2024-11-16 Team F @ Team E_255712,3,18:56,Puck,,,29.07708,34.97652,0.06557377,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Home,,-2.729525,32.88807,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Home,12,-7.40337,40.19053,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Home,11,-19.15395,37.31213,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Away,29,0.1000121,40.74721,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Away,55,39.65013,35.86279,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Player,Away,5,20.81328,38.63849,1.0,
2024-11-16 Team F @ Team E_255713,3,18:56,Puck,,,30.48594,34.78685,0.06557377,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Home,,-2.197101,32.82623,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Home,12,-7.155217,40.29888,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Home,11,-18.62587,37.16642,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Away,29,0.1374393,40.80636,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Away,55,40.19892,36.39728,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Player,Away,5,21.06824,38.80531,1.0,
2024-11-16 Team F @ Team E_255714,3,18:56,Puck,,,31.91064,34.64711,0.06557377,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Home,,-1.735162,32.72627,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Home,12,-6.926852,40.30836,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Home,11,-18.21408,37.30557,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Away,29,0.1518748,40.94649,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Away,55,40.73974,36.84328,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Player,Away,5,21.33994,39.0362,1.0,
2024-11-16 Team F @ Team E_255715,3,18:56,Puck,,,33.36016,34.43249,0.06557377,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Home,,-1.238245,32.58113,1.0,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Home,12,-6.803885,40.61971,1.0,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Home,11,-17.75951,37.3638,1.0,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Away,29,0.1791566,40.89977,1.0,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Away,55,41.28013,37.01849,1.0,
2024-11-16 Team F @ Team E_255716,3,18:56,Player,Away,5,21.61386,39.25603,1.0,
